recording_id,time,flex0,flex1,flex2,flex3,flex4,accX,accY,accZ,gyroX,gyroY,gyroZ,label
0,1208,849,823,816,873,939,-0.743,0.320,-0.634,32.168,8.786,6.595,Dog
0,1212,859,810,829,878,932,-0.765,0.319,-0.637,28.389,8.847,-1.878,Dog
0,1216,848,825,817,879,939,-0.782,0.330,-0.634,23.511,6.214,-10.924,Dog
0,1220,858,821,814,874,936,-0.784,0.340,-0.631,17.725,1.748,-18.397,Dog
0,1224,859,818,830,880,933,-0.781,0.344,-0.625,13.649,-2.450,-22.305,Dog
0,1228,856,819,833,880,934,-0.771,0.338,-0.617,11.878,-6.588,-23.130,Dog
0,1232,855,826,825,871,928,-0.754,0.330,-0.613,10.244,-7.908,-23.733,Dog
0,1236,853,822,821,877,929,-0.743,0.323,-0.603,10.359,-8.985,-25.557,Dog
0,1240,858,820,825,875,941,-0.732,0.311,-0.599,11.550,-9.626,-27.305,Dog
0,1244,864,822,821,874,932,-0.721,0.311,-0.590,13.656,-9.641,-27.160,Dog
0,1248,858,823,820,879,938,-0.703,0.309,-0.576,16.824,-8.817,-24.015,Dog
0,1252,851,825,820,876,938,-0.705,0.313,-0.563,21.053,-9.435,-18.176,Dog
0,1256,855,832,823,880,934,-0.689,0.311,-0.543,26.099,-10.244,-10.076,Dog
0,1260,857,820,830,879,938,-0.688,0.314,-0.534,31.061,-11.481,-1.763,Dog
0,1264,857,831,829,880,927,-0.681,0.314,-0.534,35.511,-13.756,7.229,Dog
0,1268,865,826,827,877,934,-0.680,0.316,-0.527,38.687,-15.000,14.420,Dog
0,1272,863,818,830,880,926,-0.674,0.326,-0.526,41.298,-15.931,20.130,Dog
0,1276,863,819,823,880,932,-0.678,0.327,-0.549,43.336,-15.550,25.962,Dog
0,1280,850,825,829,873,940,-0.687,0.355,-0.578,40.901,-12.870,31.412,Dog
0,1284,858,822,819,876,940,-0.691,0.369,-0.600,35.198,-8.137,32.748,Dog
0,1288,860,827,826,878,931,-0.709,0.372,-0.631,27.817,-1.901,28.641,Dog
0,1292,853,820,818,880,933,-0.720,0.379,-0.648,17.618,4.382,19.969,Dog
0,1296,858,816,826,876,935,-0.729,0.380,-0.669,5.595,11.947,6.626,Dog
0,1300,859,826,820,880,935,-0.745,0.363,-0.654,-4.420,17.427,-9.023,Dog
0,1304,863,833,821,880,935,-0.755,0.370,-0.656,-12.939,22.344,-22.725,Dog
0,1308,857,818,826,876,944,-0.767,0.370,-0.648,-20.939,25.237,-33.603,Dog
0,1312,858,832,830,876,931,-0.779,0.369,-0.646,-26.557,24.313,-40.969,Dog
0,1316,862,826,817,880,939,-0.789,0.365,-0.643,-29.008,20.382,-45.092,Dog
0,1320,849,826,830,875,935,-0.781,0.367,-0.631,-29.786,15.573,-45.092,Dog
0,1324,859,821,827,880,937,-0.776,0.357,-0.614,-28.641,10.084,-41.221,Dog
0,1328,858,816,817,878,938,-0.771,0.341,-0.592,-24.321,3.435,-35.878,Dog
0,1332,857,821,823,879,925,-0.756,0.339,-0.584,-17.893,-3.679,-29.107,Dog
0,1336,858,822,825,878,943,-0.754,0.334,-0.575,-12.046,-10.870,-20.405,Dog
0,1340,855,825,822,880,938,-0.742,0.332,-0.574,-4.466,-17.733,-9.527,Dog
0,1344,857,822,832,877,933,-0.737,0.333,-0.574,2.649,-24.160,3.595,Dog
0,1348,849,819,818,876,934,-0.718,0.344,-0.581,8.115,-27.015,17.252,Dog
0,1352,867,823,817,880,925,-0.717,0.336,-0.599,12.931,-28.160,29.084,Dog
0,1356,858,826,823,878,934,-0.700,0.344,-0.607,14.947,-26.031,35.969,Dog
0,1360,829,797,791,869,912,-0.698,0.344,-0.606,15.252,-21.679,37.092,Dog
0,1364,861,827,822,875,935,-0.688,0.338,-0.603,13.885,-16.366,32.908,Dog
0,1368,851,821,823,880,923,-0.694,0.339,-0.611,11.000,-10.725,26.176,Dog
0,1372,863,821,826,880,939,-0.697,0.340,-0.612,7.267,-6.084,20.008,Dog
0,1376,859,820,823,875,931,-0.702,0.357,-0.613,3.206,-3.160,17.038,Dog
0,1380,854,819,822,878,935,-0.713,0.371,-0.611,-3.626,0.595,16.405,Dog
0,1384,849,823,819,880,940,-0.705,0.365,-0.625,-10.046,5.321,15.611,Dog
0,1388,867,816,824,880,935,-0.724,0.365,-0.628,-16.031,8.908,13.000,Dog
0,1392,864,823,826,880,933,-0.720,0.365,-0.622,-22.908,13.244,7.382,Dog
0,1396,855,827,821,878,921,-0.721,0.351,-0.623,-30.321,16.351,-1.908,Dog
0,1400,854,826,826,875,925,-0.726,0.345,-0.614,-36.695,16.893,-12.710,Dog
0,1404,863,822,823,876,934,-0.732,0.346,-0.613,-40.893,15.489,-20.000,Dog
0,1408,855,821,830,880,929,-0.728,0.341,-0.606,-42.992,14.565,-21.855,Dog
0,1412,848,816,817,878,931,-0.726,0.335,-0.605,-43.046,13.435,-18.405,Dog
0,1416,862,821,816,880,931,-0.725,0.325,-0.601,-40.366,11.832,-13.702,Dog
0,1420,851,822,828,878,930,-0.721,0.319,-0.586,-37.115,9.359,-10.466,Dog
0,1424,853,817,827,879,942,-0.730,0.311,-0.589,-34.229,5.870,-8.916,Dog
0,1428,868,827,829,880,933,-0.726,0.313,-0.582,-31.000,0.893,-7.977,Dog
0,1432,861,826,826,875,925,-0.728,0.303,-0.563,-28.031,-4.573,-5.374,Dog
0,1436,859,819,826,880,929,-0.723,0.305,-0.576,-24.687,-9.374,-0.344,Dog
0,1440,856,822,821,878,934,-0.722,0.314,-0.569,-19.878,-13.649,7.603,Dog
0,1444,859,826,821,880,933,-0.710,0.312,-0.580,-15.511,-16.122,16.656,Dog
0,1448,850,823,822,880,934,-0.698,0.318,-0.604,-13.000,-15.954,24.710,Dog
0,1452,851,827,823,877,937,-0.699,0.320,-0.613,-11.244,-12.985,29.504,Dog
0,1456,857,816,830,877,932,-0.702,0.325,-0.650,-11.992,-6.931,30.718,Dog
0,1460,855,823,821,880,930,-0.707,0.327,-0.663,-14.954,0.443,28.580,Dog
0,1464,843,806,798,877,918,-0.710,0.332,-0.685,-19.664,9.183,22.366,Dog
0,1468,863,827,823,878,931,-0.720,0.325,-0.684,-25.298,17.260,12.679,Dog
0,1472,849,825,820,878,938,-0.737,0.318,-0.679,-30.321,23.183,1.573,Dog
0,1476,855,824,832,883,929,-0.741,0.323,-0.668,-34.672,26.008,-8.603,Dog
0,1480,851,826,826,878,929,-0.769,0.322,-0.657,-38.733,25.076,-16.076,Dog
0,1484,858,826,822,879,930,-0.766,0.316,-0.653,-41.221,22.702,-21.221,Dog
0,1488,860,825,823,880,921,-0.764,0.309,-0.649,-40.916,18.336,-23.290,Dog
0,1492,863,825,821,880,933,-0.764,0.302,-0.628,-38.595,12.725,-22.061,Dog
0,1496,852,831,829,879,933,-0.754,0.292,-0.614,-34.931,7.489,-19.160,Dog
0,1500,850,817,818,880,944,-0.753,0.288,-0.597,-30.863,1.115,-15.588,Dog
0,1504,861,821,828,880,935,-0.736,0.292,-0.604,-26.863,-4.443,-12.389,Dog
0,1508,859,817,825,877,933,-0.744,0.286,-0.594,-22.183,-10.313,-9.137,Dog
0,1512,858,826,827,878,927,-0.731,0.285,-0.597,-16.916,-16.069,-3.985,Dog
0,1516,850,827,821,880,934,-0.716,0.287,-0.606,-11.656,-19.679,3.305,Dog
0,1520,858,828,818,879,934,-0.699,0.284,-0.603,-6.053,-20.031,11.824,Dog
0,1524,862,823,819,879,927,-0.679,0.278,-0.609,-0.191,-17.611,20.031,Dog
0,1528,855,819,825,878,932,-0.674,0.279,-0.615,4.832,-13.183,25.710,Dog
0,1532,851,831,822,878,933,-0.676,0.277,-0.622,8.656,-8.298,28.450,Dog
0,1536,871,822,827,880,928,-0.686,0.288,-0.632,9.588,-2.305,28.290,Dog
0,1540,853,816,811,880,929,-0.688,0.300,-0.634,9.038,4.000,27.290,Dog
0,1544,857,827,823,878,928,-0.700,0.306,-0.653,6.084,9.634,25.031,Dog
0,1548,848,821,823,880,933,-0.709,0.316,-0.656,1.145,14.374,21.023,Dog
0,1552,854,821,825,878,935,-0.728,0.312,-0.657,-4.397,18.145,13.344,Dog
0,1556,864,819,823,874,931,-0.739,0.311,-0.653,-11.000,19.183,3.519,Dog
0,1560,857,825,816,879,931,-0.751,0.304,-0.639,-15.237,18.534,-6.802,Dog
0,1564,860,829,822,873,923,-0.743,0.297,-0.624,-20.130,16.977,-17.260,Dog
0,1568,861,826,829,879,927,-0.744,0.286,-0.616,-22.489,12.260,-26.359,Dog
0,1572,864,822,830,879,936,-0.737,0.267,-0.606,-19.649,7.618,-31.802,Dog
0,1576,862,823,828,879,934,-0.723,0.279,-0.585,-17.542,2.267,-29.290,Dog
0,1580,859,826,823,877,935,-0.712,0.275,-0.578,-14.275,-1.412,-23.924,Dog
0,1584,862,821,826,881,934,-0.701,0.265,-0.561,-7.534,-6.595,-18.649,Dog
0,1588,868,829,832,881,934,-0.692,0.263,-0.550,-1.267,-11.313,-13.015,Dog
0,1592,853,825,823,878,932,-0.685,0.267,-0.535,4.366,-15.626,-6.382,Dog
0,1596,862,821,823,880,929,-0.679,0.268,-0.555,10.550,-18.061,2.618,Dog
0,1600,850,818,825,877,931,-0.680,0.290,-0.579,15.885,-18.168,15.198,Dog
0,1604,857,830,826,878,941,-0.677,0.311,-0.623,18.466,-13.664,29.221,Dog
0,1608,856,823,822,880,933,-0.688,0.317,-0.664,18.916,-5.145,37.947,Dog
0,1612,863,821,822,880,939,-0.689,0.322,-0.701,17.183,5.305,40.260,Dog
0,1616,848,833,829,877,930,-0.705,0.326,-0.729,11.061,20.397,34.504,Dog
0,1620,855,825,827,878,934,-0.708,0.314,-0.731,4.137,35.489,21.611,Dog
0,1624,853,823,823,879,931,-0.734,0.300,-0.721,-2.458,47.252,2.206,Dog
0,1628,854,827,826,875,933,-0.759,0.300,-0.695,-8.756,52.695,-19.557,Dog
0,1632,852,827,827,880,919,-0.783,0.293,-0.669,-13.183,50.282,-39.313,Dog
0,1636,855,822,816,879,931,-0.805,0.300,-0.632,-14.511,39.687,-50.298,Dog
0,1640,854,823,821,879,933,-0.804,0.299,-0.595,-12.977,24.443,-50.786,Dog
0,1644,859,825,823,874,930,-0.795,0.292,-0.567,-7.023,7.000,-42.977,Dog
0,1648,855,821,826,879,934,-0.766,0.292,-0.535,1.412,-9.748,-29.878,Dog
0,1652,853,829,823,880,927,-0.747,0.279,-0.520,10.809,-24.191,-15.733,Dog
0,1656,859,819,829,880,929,-0.709,0.280,-0.511,19.412,-35.557,-2.878,Dog
0,1660,855,815,832,880,931,-0.690,0.274,-0.517,26.901,-42.611,7.802,Dog
0,1664,869,830,829,880,937,-0.668,0.289,-0.547,33.603,-44.908,18.908,Dog
0,1668,847,806,797,875,915,-0.646,0.302,-0.582,37.931,-39.855,30.679,Dog
0,1672,853,816,835,880,933,-0.633,0.307,-0.620,41.298,-30.458,42.885,Dog
0,1676,858,821,826,877,942,-0.623,0.323,-0.659,41.756,-15.282,51.985,Dog
0,1680,875,827,819,879,936,-0.638,0.324,-0.684,38.809,3.863,54.450,Dog
0,1684,855,824,818,874,938,-0.641,0.322,-0.698,33.191,24.183,47.305,Dog
0,1688,860,832,823,880,930,-0.663,0.314,-0.694,26.733,42.527,32.115,Dog
0,1692,858,821,820,878,930,-0.693,0.317,-0.686,18.611,55.046,13.420,Dog
0,1696,858,818,825,879,933,-0.735,0.323,-0.666,9.176,60.198,-5.824,Dog
0,1700,855,826,827,880,931,-0.776,0.326,-0.637,0.382,57.962,-21.641,Dog
0,1704,859,826,823,879,934,-0.799,0.349,-0.623,-7.084,48.489,-31.366,Dog
0,1708,859,826,821,874,941,-0.825,0.350,-0.597,-13.588,34.427,-35.962,Dog
0,1712,848,821,829,878,927,-0.823,0.340,-0.599,-16.992,18.122,-38.031,Dog
0,1716,854,826,825,880,934,-0.817,0.333,-0.584,-18.603,1.015,-38.183,Dog
0,1720,855,826,822,880,935,-0.796,0.328,-0.575,-19.000,-12.901,-37.481,Dog
0,1724,861,819,828,875,929,-0.766,0.308,-0.573,-16.939,-22.305,-37.519,Dog
0,1728,865,822,827,878,927,-0.737,0.294,-0.569,-11.252,-29.427,-36.779,Dog
0,1732,861,828,826,878,935,-0.695,0.293,-0.568,-4.313,-33.069,-32.015,Dog
0,1736,851,818,818,877,931,-0.667,0.288,-0.569,4.824,-31.710,-22.969,Dog
0,1740,855,826,818,879,934,-0.645,0.290,-0.573,16.221,-28.115,-8.878,Dog
0,1744,853,825,827,878,927,-0.632,0.305,-0.604,26.542,-20.130,9.038,Dog
0,1748,861,823,816,880,937,-0.633,0.329,-0.636,33.221,-11.260,28.328,Dog
0,1752,866,823,824,880,933,-0.640,0.340,-0.663,36.336,2.794,42.580,Dog
0,1756,869,830,820,880,933,-0.643,0.346,-0.684,36.985,19.237,52.481,Dog
0,1760,862,821,825,879,933,-0.665,0.338,-0.693,36.733,33.115,55.313,Dog
0,1764,861,818,818,879,939,-0.698,0.340,-0.671,32.092,44.466,46.748,Dog
0,1768,867,834,813,875,924,-0.734,0.337,-0.675,23.863,49.443,28.504,Dog
0,1772,864,826,819,879,940,-0.778,0.346,-0.656,13.794,47.412,9.206,Dog
0,1776,867,825,821,879,941,-0.802,0.362,-0.650,4.290,40.298,-5.321,Dog
0,1780,869,829,818,878,944,-0.827,0.358,-0.628,-1.718,28.618,-14.000,Dog
0,1784,859,824,821,879,929,-0.821,0.358,-0.630,-7.573,16.656,-20.947,Dog
0,1788,860,831,827,880,930,-0.818,0.359,-0.611,-13.557,4.405,-28.290,Dog
0,1792,853,827,823,881,931,-0.803,0.340,-0.599,-16.931,-8.092,-35.618,Dog
0,1796,867,832,816,878,934,-0.769,0.331,-0.583,-16.595,-18.901,-41.718,Dog
0,1800,862,826,827,880,934,-0.749,0.317,-0.563,-16.519,-28.344,-47.107,Dog
0,1804,862,823,818,880,930,-0.710,0.305,-0.566,-12.443,-33.809,-48.504,Dog
0,1808,859,822,819,879,931,-0.690,0.306,-0.552,-5.725,-38.603,-38.466,Dog
0,1812,849,828,822,880,935,-0.648,0.324,-0.564,1.130,-37.893,-18.420,Dog
0,1816,859,823,822,877,935,-0.630,0.330,-0.569,9.092,-33.679,6.885,Dog
0,1820,857,827,825,880,937,-0.613,0.324,-0.587,20.588,-25.939,30.221,Dog
0,1824,857,825,817,880,930,-0.609,0.311,-0.600,29.901,-14.626,45.977,Dog
0,1828,858,818,819,878,933,-0.623,0.324,-0.633,31.885,-2.740,52.153,Dog
0,1832,850,819,814,876,944,-0.638,0.341,-0.655,29.069,11.450,49.344,Dog
0,1836,856,820,820,880,928,-0.658,0.342,-0.676,22.695,26.763,42.832,Dog
0,1840,862,825,823,883,938,-0.690,0.364,-0.693,15.679,39.099,36.878,Dog
0,1844,855,821,819,872,935,-0.728,0.364,-0.697,7.725,46.626,27.344,Dog
0,1848,855,819,830,877,933,-0.765,0.356,-0.691,0.695,49.718,8.519,Dog
0,1852,862,821,827,880,934,-0.810,0.367,-0.678,-10.748,46.008,-13.901,Dog
0,1856,851,822,825,878,931,-0.830,0.382,-0.680,-24.344,37.733,-32.344,Dog
0,1860,854,826,819,875,938,-0.838,0.368,-0.664,-32.015,25.382,-43.489,Dog
0,1864,859,827,827,874,935,-0.845,0.365,-0.659,-35.962,12.550,-46.626,Dog
0,1868,855,828,829,878,925,-0.817,0.359,-0.641,-38.786,1.153,-46.489,Dog
0,1872,849,818,825,880,933,-0.810,0.340,-0.622,-36.351,-12.015,-47.176,Dog
0,1876,864,828,825,877,934,-0.779,0.321,-0.608,-32.504,-24.008,-47.176,Dog
0,1880,855,823,820,880,931,-0.749,0.315,-0.589,-29.489,-33.588,-45.351,Dog
0,1884,861,823,827,874,931,-0.720,0.305,-0.576,-22.817,-40.198,-38.198,Dog
0,1888,862,826,815,875,927,-0.682,0.290,-0.576,-10.053,-44.588,-23.427,Dog
0,1892,860,827,823,879,928,-0.666,0.297,-0.569,3.748,-46.496,-3.206,Dog
0,1896,850,828,819,879,933,-0.634,0.308,-0.584,15.695,-43.282,19.298,Dog
0,1900,862,817,826,880,932,-0.614,0.306,-0.581,24.489,-35.580,40.450,Dog
0,1904,865,826,821,874,937,-0.603,0.308,-0.598,33.641,-27.702,55.908,Dog
0,1908,861,825,822,880,928,-0.611,0.318,-0.632,37.237,-15.977,63.641,Dog
0,1912,846,826,832,879,936,-0.627,0.330,-0.650,34.221,-2.374,65.023,Dog
0,1916,867,817,821,880,938,-0.647,0.340,-0.678,27.473,14.450,59.611,Dog
0,1920,861,822,819,880,938,-0.677,0.347,-0.681,19.702,28.221,50.458,Dog
0,1924,859,825,827,880,943,-0.691,0.359,-0.682,9.176,37.603,37.336,Dog
0,1928,862,830,832,880,932,-0.748,0.354,-0.678,-2.718,39.672,17.168,Dog
0,1932,856,798,811,880,928,-0.771,0.345,-0.663,-14.878,37.366,-8.351,Dog
0,1936,869,834,820,877,937,-0.802,0.354,-0.640,-28.321,29.008,-29.366,Dog
0,1940,861,821,819,880,941,-0.804,0.367,-0.623,-41.649,18.038,-41.221,Dog
0,1944,858,827,826,876,934,-0.814,0.349,-0.615,-47.053,3.939,-47.412,Dog
0,1948,849,829,823,878,927,-0.804,0.347,-0.615,-49.626,-10.595,-50.344,Dog
0,1952,855,826,821,880,943,-0.781,0.337,-0.614,-51.038,-21.366,-51.511,Dog
0,1956,864,821,823,878,931,-0.748,0.327,-0.614,-49.649,-28.511,-50.191,Dog
0,1960,867,822,816,876,925,-0.716,0.317,-0.603,-45.015,-31.344,-44.405,Dog
0,1964,861,819,817,880,928,-0.686,0.303,-0.611,-39.099,-29.931,-34.748,Dog
0,1968,858,823,825,878,935,-0.661,0.303,-0.624,-31.924,-26.321,-23.420,Dog
0,1972,859,828,821,879,933,-0.647,0.284,-0.623,-20.618,-21.382,-12.695,Dog
0,1976,834,804,803,879,913,-0.634,0.283,-0.613,-9.427,-15.794,-1.939,Dog
0,1980,864,823,823,879,929,-0.641,0.294,-0.638,0.015,-10.061,12.855,Dog
0,1984,859,828,823,879,932,-0.644,0.312,-0.641,6.450,-3.557,28.740,Dog
0,1988,865,823,826,877,937,-0.648,0.305,-0.646,13.679,2.977,42.137,Dog
0,1992,864,825,825,881,938,-0.652,0.313,-0.656,17.168,12.374,50.725,Dog
0,1996,851,834,816,873,933,-0.667,0.313,-0.648,18.672,19.794,52.695,Dog
0,2000,859,823,825,880,933,-0.693,0.313,-0.653,17.588,25.099,47.214,Dog
0,2004,862,826,827,879,934,-0.728,0.329,-0.656,11.382,25.198,36.740,Dog
0,2008,848,826,836,880,933,-0.770,0.341,-0.658,1.679,20.832,23.389,Dog
0,2012,857,821,817,879,933,-0.782,0.346,-0.666,-8.031,14.359,9.809,Dog
0,2016,858,820,826,878,943,-0.787,0.339,-0.664,-13.366,7.191,-0.725,Dog
0,2020,855,826,817,878,930,-0.784,0.350,-0.668,-23.206,0.275,-7.908,Dog
0,2024,864,825,826,874,939,-0.758,0.340,-0.661,-30.305,-1.710,-16.076,Dog
0,2028,862,823,821,873,931,-0.764,0.332,-0.657,-36.321,-5.618,-24.786,Dog
0,2032,856,816,829,879,933,-0.744,0.314,-0.642,-39.611,-7.885,-34.565,Dog
0,2036,855,828,824,879,927,-0.736,0.297,-0.627,-39.573,-13.267,-43.939,Dog
0,2040,858,828,817,879,943,-0.709,0.283,-0.607,-35.649,-18.664,-47.389,Dog
0,2044,859,827,826,879,927,-0.684,0.280,-0.595,-30.260,-21.756,-42.527,Dog
0,2048,871,813,819,876,922,-0.662,0.284,-0.586,-22.840,-22.702,-28.519,Dog
0,2052,853,832,830,880,933,-0.641,0.283,-0.584,-13.458,-21.412,-9.031,Dog
0,2056,861,826,824,878,934,-0.625,0.282,-0.585,-2.366,-18.298,9.649,Dog
0,2060,858,821,819,880,923,-0.621,0.281,-0.601,7.489,-12.313,25.000,Dog
0,2064,853,833,822,878,935,-0.630,0.289,-0.622,13.916,-5.588,36.977,Dog
0,2068,853,826,816,879,934,-0.641,0.316,-0.647,15.527,3.489,44.718,Dog
0,2072,854,827,826,874,935,-0.651,0.318,-0.677,13.092,14.282,47.122,Dog
0,2076,863,833,826,881,927,-0.668,0.311,-0.691,9.908,25.122,44.260,Dog
0,2080,863,829,829,877,939,-0.689,0.305,-0.687,6.504,33.878,36.962,Dog
0,2084,855,822,828,879,933,-0.716,0.315,-0.682,0.702,39.031,25.366,Dog
0,2088,858,827,823,879,932,-0.750,0.312,-0.675,-7.718,38.992,8.885,Dog
0,2092,863,823,816,875,923,-0.781,0.311,-0.668,-16.046,34.145,-9.931,Dog
0,2096,859,822,827,875,943,-0.794,0.313,-0.652,-22.290,25.580,-25.718,Dog
0,2100,852,821,829,880,938,-0.786,0.314,-0.627,-26.145,14.450,-34.260,Dog
0,2104,858,816,817,876,929,-0.773,0.307,-0.612,-27.725,4.718,-36.634,Dog
0,2108,853,827,825,877,932,-0.757,0.299,-0.594,-25.802,-6.046,-35.855,Dog
0,2112,863,831,828,878,939,-0.739,0.290,-0.584,-23.718,-14.847,-36.550,Dog
0,2116,857,818,822,880,933,-0.714,0.284,-0.578,-20.916,-22.244,-35.931,Dog
0,2120,863,826,819,880,931,-0.698,0.272,-0.582,-13.832,-28.756,-30.229,Dog
0,2124,859,819,825,878,925,-0.661,0.284,-0.590,-6.748,-31.542,-18.489,Dog
0,2128,861,832,822,879,929,-0.645,0.281,-0.604,1.908,-29.740,-2.786,Dog
0,2132,862,821,820,880,927,-0.628,0.286,-0.616,11.725,-23.977,13.893,Dog
0,2136,861,822,826,880,933,-0.618,0.293,-0.650,19.000,-14.397,28.496,Dog
0,2140,854,829,825,877,897,-0.641,0.309,-0.682,22.847,-3.305,39.679,Dog
0,2144,860,827,826,879,943,-0.643,0.319,-0.692,22.298,9.389,44.489,Dog
0,2148,858,819,823,880,931,-0.655,0.312,-0.709,19.389,25.107,41.847,Dog
0,2152,853,822,825,876,932,-0.666,0.310,-0.711,17.702,39.244,34.191,Dog
0,2156,851,825,823,878,932,-0.708,0.305,-0.695,13.466,49.420,22.481,Dog
0,2160,857,819,822,879,929,-0.733,0.303,-0.668,7.824,52.947,7.115,Dog
0,2164,855,821,816,880,930,-0.767,0.307,-0.640,1.412,48.420,-10.244,Dog
0,2168,862,823,819,877,940,-0.801,0.311,-0.615,-2.672,35.763,-23.336,Dog
0,2172,866,823,823,880,932,-0.803,0.315,-0.598,-4.496,18.573,-28.771,Dog
0,2176,853,831,819,880,938,-0.805,0.321,-0.576,-3.611,-1.168,-25.145,Dog
0,2180,835,807,802,874,912,-0.775,0.327,-0.591,-2.176,-14.550,-17.366,Dog
0,2184,862,832,829,877,939,-0.764,0.324,-0.584,-3.420,-26.130,-9.565,Dog
0,2188,859,830,819,879,931,-0.725,0.304,-0.605,0.542,-31.687,-6.947,Dog
0,2192,858,821,819,879,932,-0.709,0.303,-0.623,0.618,-32.183,-8.328,Dog
0,2196,855,828,831,880,930,-0.685,0.306,-0.635,0.977,-29.229,-10.237,Dog
0,2200,862,822,819,880,929,-0.665,0.299,-0.643,1.855,-24.031,-12.069,Dog
0,2204,860,821,825,880,938,-0.648,0.312,-0.642,4.664,-16.718,-9.153,Dog
0,2208,853,817,834,876,930,-0.637,0.299,-0.659,8.687,-6.160,-0.794,Dog
0,2212,863,830,823,880,937,-0.626,0.308,-0.656,16.260,6.977,10.878,Dog
0,2216,859,829,830,877,928,-0.645,0.314,-0.671,21.076,19.145,22.702,Dog
0,2220,860,819,819,879,930,-0.674,0.328,-0.681,21.160,28.832,28.137,Dog
0,2224,860,822,832,880,931,-0.701,0.331,-0.697,18.748,36.206,23.221,Dog
0,2228,863,821,819,870,929,-0.736,0.336,-0.688,14.786,39.031,14.534,Dog
0,2232,855,832,825,878,932,-0.757,0.344,-0.689,9.420,38.519,7.015,Dog
0,2236,864,823,819,880,919,-0.769,0.345,-0.675,3.634,35.634,1.519,Dog
0,2240,851,821,823,875,935,-0.782,0.335,-0.662,-0.092,31.237,-3.115,Dog
0,2244,849,823,825,879,932,-0.783,0.334,-0.645,-2.557,24.389,-7.740,Dog
0,2248,863,816,829,878,931,-0.774,0.319,-0.623,-3.710,16.656,-14.389,Dog
0,2252,855,832,817,880,929,-0.774,0.301,-0.584,-2.191,5.252,-22.931,Dog
0,2256,861,822,817,880,933,-0.766,0.295,-0.552,-0.672,-9.359,-30.443,Dog
0,2260,858,822,831,877,941,-0.741,0.300,-0.531,1.550,-24.466,-33.763,Dog
0,2264,857,822,826,880,937,-0.719,0.299,-0.532,7.206,-38.832,-29.397,Dog
0,2268,857,818,820,880,931,-0.681,0.306,-0.531,14.748,-48.924,-15.786,Dog
0,2272,849,831,818,880,938,-0.643,0.306,-0.533,23.053,-52.107,4.718,Dog
0,2276,864,823,826,875,937,-0.607,0.310,-0.558,29.969,-46.740,24.817,Dog
0,2280,855,823,816,877,931,-0.584,0.312,-0.578,35.061,-36.145,39.153,Dog
0,2284,862,816,822,877,923,-0.595,0.323,-0.620,37.336,-24.328,46.817,Dog
0,2288,855,832,819,880,935,-0.598,0.343,-0.664,32.931,-7.412,48.084,Dog
0,2292,858,821,831,880,926,-0.625,0.361,-0.697,24.695,10.374,48.588,Dog
0,2296,863,821,822,880,931,-0.641,0.362,-0.706,18.695,27.435,47.084,Dog
0,2300,857,832,812,878,938,-0.662,0.364,-0.728,10.298,46.397,40.198,Dog
0,2304,859,819,834,874,929,-0.695,0.356,-0.724,-0.557,61.237,27.427,Dog
0,2308,851,816,821,880,927,-0.740,0.342,-0.707,-11.748,69.664,5.779,Dog
0,2312,854,832,828,877,933,-0.790,0.330,-0.683,-20.527,69.977,-20.908,Dog
0,2316,861,826,820,871,927,-0.835,0.341,-0.662,-29.656,60.275,-44.168,Dog
0,2320,867,819,818,874,930,-0.869,0.355,-0.656,-36.122,43.481,-58.931,Dog
0,2324,858,834,826,877,933,-0.874,0.365,-0.663,-39.214,21.992,-64.336,Dog
0,2328,863,821,823,880,933,-0.859,0.369,-0.664,-39.115,4.099,-58.389,Dog
0,2332,862,818,817,879,938,-0.825,0.377,-0.667,-39.710,-9.893,-44.015,Dog
0,2336,861,826,819,878,932,-0.801,0.345,-0.667,-34.580,-19.847,-32.679,Dog
0,2340,859,821,820,880,931,-0.765,0.323,-0.656,-27.168,-26.588,-28.000,Dog
0,2344,849,826,824,880,942,-0.727,0.303,-0.635,-21.344,-28.969,-27.489,Dog
0,2348,854,819,821,880,934,-0.705,0.277,-0.614,-11.977,-30.237,-24.618,Dog
0,2352,850,832,821,874,927,-0.674,0.274,-0.591,1.580,-33.313,-16.229,Dog
0,2356,848,834,829,880,925,-0.656,0.276,-0.562,16.198,-34.962,0.420,Dog
0,2360,859,833,825,880,934,-0.625,0.279,-0.541,30.458,-37.328,24.359,Dog
0,2364,861,820,817,880,927,-0.614,0.273,-0.524,46.191,-38.275,46.885,Dog
0,2368,861,822,822,880,927,-0.608,0.279,-0.522,58.580,-39.832,63.191,Dog
0,2372,854,818,827,880,932,-0.596,0.294,-0.520,63.214,-37.489,73.038,Dog
0,2376,853,823,823,878,926,-0.594,0.302,-0.531,62.733,-30.672,76.969,Dog
0,2380,863,823,824,879,935,-0.598,0.322,-0.554,61.023,-22.351,78.595,Dog
0,2384,856,825,827,880,928,-0.632,0.363,-0.607,53.924,-12.511,80.802,Dog
0,2388,866,829,816,879,935,-0.668,0.393,-0.661,38.336,-2.702,78.580,Dog
0,2392,848,826,829,878,929,-0.681,0.394,-0.708,18.458,12.611,63.550,Dog
0,2396,851,833,831,879,929,-0.702,0.393,-0.744,-2.679,28.466,42.763,Dog
0,2400,854,827,825,877,932,-0.716,0.386,-0.741,-26.962,44.679,15.084,Dog
