recording_id,time,flex0,flex1,flex2,flex3,flex4,accX,accY,accZ,gyroX,gyroY,gyroZ,label
0,1200,866,849,817,867,939,-0.696,0.399,-0.679,178.756,-101.298,91.107,Bye
0,1204,865,854,819,871,930,-0.701,0.421,-0.702,174.641,-104.870,85.534,Bye
0,1208,867,862,816,880,931,-0.706,0.443,-0.733,163.824,-106.206,74.588,Bye
0,1212,863,862,815,870,931,-0.699,0.468,-0.742,146.748,-104.618,58.962,Bye
0,1216,863,850,818,869,937,-0.702,0.473,-0.759,128.061,-101.656,38.374,Bye
0,1220,858,862,821,878,937,-0.689,0.484,-0.755,105.565,-96.718,15.015,Bye
0,1224,873,855,816,873,931,-0.678,0.479,-0.747,84.504,-93.046,-9.565,Bye
0,1228,874,860,831,880,927,-0.666,0.486,-0.731,61.214,-88.130,-34.840,Bye
0,1232,867,852,822,869,929,-0.630,0.474,-0.704,42.611,-81.489,-55.710,Bye
0,1236,859,852,814,873,931,-0.609,0.458,-0.682,28.260,-75.366,-71.252,Bye
0,1240,867,861,827,866,939,-0.591,0.459,-0.685,19.305,-68.771,-79.481,Bye
0,1244,860,853,816,870,931,-0.578,0.441,-0.672,13.473,-60.344,-84.573,Bye
0,1248,863,857,816,867,934,-0.576,0.451,-0.675,13.405,-52.802,-86.374,Bye
0,1252,874,860,817,874,934,-0.575,0.451,-0.681,14.389,-45.191,-83.580,Bye
0,1256,848,854,816,871,934,-0.581,0.455,-0.694,17.298,-35.962,-77.344,Bye
0,1260,859,856,826,872,940,-0.585,0.457,-0.711,21.046,-26.977,-68.275,Bye
0,1264,875,855,816,875,927,-0.613,0.459,-0.719,26.626,-19.176,-58.252,Bye
0,1268,859,860,811,867,933,-0.630,0.470,-0.735,32.634,-13.153,-48.824,Bye
0,1272,861,861,817,874,935,-0.655,0.470,-0.747,38.458,-9.908,-39.962,Bye
0,1276,865,858,817,872,938,-0.675,0.481,-0.746,44.664,-11.092,-30.115,Bye
0,1280,863,854,816,872,931,-0.700,0.482,-0.740,49.496,-14.885,-24.580,Bye
0,1284,870,856,816,870,931,-0.711,0.486,-0.719,53.809,-20.366,-18.840,Bye
0,1288,858,855,816,874,939,-0.720,0.492,-0.723,57.985,-27.779,-11.160,Bye
0,1292,862,854,814,873,925,-0.725,0.511,-0.724,60.756,-35.840,-3.191,Bye
0,1296,875,853,818,874,927,-0.716,0.521,-0.713,60.435,-42.824,3.366,Bye
0,1300,874,867,817,876,935,-0.727,0.525,-0.729,57.725,-51.046,7.534,Bye
0,1304,863,865,818,874,931,-0.722,0.542,-0.726,52.145,-59.397,9.794,Bye
0,1308,866,862,822,875,937,-0.711,0.543,-0.724,44.656,-65.290,9.931,Bye
0,1312,873,865,813,876,935,-0.690,0.542,-0.726,36.588,-68.992,9.389,Bye
0,1316,867,863,813,871,931,-0.667,0.533,-0.728,28.855,-70.695,10.351,Bye
0,1320,866,855,816,865,926,-0.644,0.525,-0.713,22.076,-70.618,12.168,Bye
0,1324,866,860,817,874,942,-0.604,0.511,-0.693,18.176,-65.527,12.679,Bye
0,1328,867,861,815,873,938,-0.569,0.497,-0.681,15.176,-59.863,13.672,Bye
0,1332,868,849,821,867,935,-0.545,0.481,-0.662,14.053,-52.336,14.176,Bye
0,1336,861,863,816,875,927,-0.525,0.468,-0.644,11.702,-45.580,12.489,Bye
0,1340,871,866,815,871,929,-0.500,0.462,-0.631,10.015,-36.321,9.840,Bye
0,1344,861,859,816,874,944,-0.496,0.463,-0.612,9.405,-28.893,10.473,Bye
0,1348,867,858,816,874,929,-0.479,0.454,-0.600,9.763,-19.542,15.641,Bye
0,1352,863,863,818,875,941,-0.472,0.460,-0.589,10.015,-9.466,23.153,Bye
0,1356,867,855,827,866,925,-0.475,0.469,-0.601,9.832,1.183,31.763,Bye
0,1360,861,865,825,880,926,-0.486,0.480,-0.605,6.359,10.908,39.473,Bye
0,1364,864,862,820,875,933,-0.499,0.487,-0.610,0.977,20.702,42.489,Bye
0,1368,861,867,816,870,929,-0.513,0.486,-0.628,-6.115,29.427,41.092,Bye
0,1372,864,869,820,870,938,-0.545,0.489,-0.646,-14.740,37.443,37.779,Bye
0,1376,858,855,816,870,935,-0.563,0.489,-0.663,-24.580,45.870,32.740,Bye
0,1380,870,851,810,867,939,-0.577,0.487,-0.686,-33.473,54.679,26.718,Bye
0,1384,858,859,817,871,941,-0.608,0.489,-0.698,-42.817,61.855,22.176,Bye
0,1388,864,862,817,871,940,-0.625,0.484,-0.715,-52.405,66.794,16.481,Bye
0,1392,853,855,816,875,932,-0.646,0.477,-0.732,-60.206,72.176,6.580,Bye
0,1396,858,859,817,877,931,-0.668,0.480,-0.727,-68.191,72.458,-0.534,Bye
0,1400,863,857,816,872,935,-0.681,0.480,-0.706,-75.588,71.664,-5.679,Bye
0,1404,868,865,817,874,939,-0.683,0.469,-0.703,-79.450,70.153,-8.145,Bye
0,1408,864,856,813,873,939,-0.691,0.466,-0.696,-82.046,66.344,-5.351,Bye
0,1412,864,862,816,878,930,-0.688,0.469,-0.686,-84.389,61.977,0.130,Bye
0,1416,855,864,825,874,939,-0.688,0.458,-0.681,-83.779,55.557,6.969,Bye
0,1420,863,861,815,871,932,-0.698,0.454,-0.681,-82.412,48.344,14.687,Bye
0,1424,867,861,817,875,929,-0.690,0.450,-0.676,-80.779,42.221,23.382,Bye
0,1428,853,857,816,870,929,-0.686,0.432,-0.681,-77.832,37.588,31.084,Bye
0,1432,862,848,821,875,931,-0.679,0.420,-0.687,-73.130,34.908,37.763,Bye
0,1436,863,861,816,870,933,-0.673,0.422,-0.693,-67.489,34.198,43.328,Bye
0,1440,849,875,810,867,943,-0.666,0.406,-0.699,-63.290,36.916,46.992,Bye
0,1444,862,862,818,869,935,-0.656,0.405,-0.709,-59.351,40.221,49.985,Bye
0,1448,862,866,818,875,923,-0.655,0.399,-0.713,-56.321,44.687,51.756,Bye
0,1452,862,868,822,874,934,-0.658,0.394,-0.721,-55.015,50.298,51.687,Bye
0,1456,863,861,816,873,934,-0.655,0.391,-0.704,-53.733,54.878,50.328,Bye
0,1460,867,861,818,869,931,-0.659,0.382,-0.688,-51.496,57.084,47.924,Bye
0,1464,850,871,816,873,944,-0.652,0.371,-0.666,-49.687,59.878,45.679,Bye
0,1468,859,852,823,877,935,-0.646,0.372,-0.647,-48.740,60.931,44.527,Bye
0,1472,863,859,817,873,931,-0.651,0.370,-0.636,-47.458,60.382,44.626,Bye
0,1476,862,855,816,873,933,-0.644,0.368,-0.624,-46.397,59.519,44.229,Bye
0,1480,863,861,816,870,933,-0.647,0.361,-0.618,-46.115,58.206,44.336,Bye
0,1484,859,862,821,874,934,-0.645,0.367,-0.622,-46.618,57.237,45.099,Bye
0,1488,859,864,827,866,933,-0.647,0.358,-0.626,-47.679,56.885,45.374,Bye
0,1492,864,860,815,874,935,-0.651,0.352,-0.636,-49.351,57.237,44.565,Bye
0,1496,858,857,816,875,927,-0.655,0.351,-0.642,-51.168,57.725,42.122,Bye
0,1500,861,857,818,871,934,-0.664,0.345,-0.644,-52.466,58.855,38.298,Bye
0,1504,848,872,819,869,944,-0.655,0.332,-0.648,-51.924,60.206,33.809,Bye
0,1508,862,867,816,871,925,-0.661,0.321,-0.646,-50.389,61.366,30.198,Bye
0,1512,873,862,817,871,936,-0.659,0.323,-0.641,-48.046,63.351,27.450,Bye
0,1516,863,863,816,873,931,-0.657,0.317,-0.643,-45.221,65.611,25.206,Bye
0,1520,857,857,821,875,935,-0.670,0.317,-0.646,-42.122,67.206,23.145,Bye
0,1524,859,853,819,867,935,-0.686,0.321,-0.649,-40.542,67.656,20.969,Bye
0,1528,865,864,817,873,933,-0.697,0.322,-0.650,-40.061,66.847,18.458,Bye
0,1532,852,871,813,873,934,-0.712,0.331,-0.655,-40.130,64.221,15.695,Bye
0,1536,865,862,818,875,930,-0.732,0.330,-0.663,-40.282,60.496,13.740,Bye
0,1540,864,863,820,875,933,-0.736,0.335,-0.672,-40.168,56.008,12.863,Bye
0,1544,855,865,816,870,944,-0.740,0.328,-0.675,-38.763,51.733,12.275,Bye
0,1548,861,866,813,864,934,-0.739,0.323,-0.665,-36.206,47.023,11.473,Bye
0,1552,866,863,813,869,930,-0.740,0.316,-0.671,-32.992,43.229,10.366,Bye
0,1556,855,861,822,878,935,-0.734,0.314,-0.667,-29.260,39.649,8.130,Bye
0,1560,856,867,816,874,935,-0.725,0.304,-0.659,-24.710,36.679,4.679,Bye
0,1564,863,862,821,876,941,-0.720,0.298,-0.653,-19.443,33.802,1.496,Bye
0,1568,870,858,819,874,930,-0.710,0.300,-0.643,-14.168,31.015,-0.771,Bye
0,1572,858,860,817,869,932,-0.707,0.296,-0.639,-9.176,27.771,-0.878,Bye
0,1576,874,850,820,869,933,-0.711,0.306,-0.618,-4.069,24.359,0.107,Bye
0,1580,863,855,821,875,933,-0.697,0.305,-0.624,0.496,20.160,1.786,Bye
0,1584,871,870,816,876,940,-0.699,0.309,-0.609,4.695,15.450,3.603,Bye
0,1588,863,869,816,875,935,-0.689,0.301,-0.587,8.954,10.382,5.405,Bye
0,1592,866,867,816,870,933,-0.680,0.299,-0.581,13.511,5.855,7.145,Bye
0,1596,859,855,809,871,934,-0.665,0.296,-0.574,18.679,2.534,8.840,Bye
0,1600,863,868,823,871,927,-0.646,0.290,-0.562,23.962,1.183,9.985,Bye
0,1604,862,858,811,859,932,-0.634,0.287,-0.563,29.359,0.947,10.412,Bye
0,1608,866,866,817,873,944,-0.630,0.284,-0.569,34.450,2.344,9.260,Bye
0,1612,859,858,819,871,932,-0.629,0.294,-0.570,38.282,4.275,7.061,Bye
0,1616,856,855,806,870,935,-0.629,0.303,-0.576,40.450,6.252,4.282,Bye
0,1620,860,865,818,870,925,-0.646,0.312,-0.596,41.351,8.031,1.618,Bye
0,1624,859,863,816,874,934,-0.654,0.325,-0.610,41.458,9.641,-1.473,Bye
0,1628,862,862,819,874,929,-0.671,0.333,-0.622,40.618,10.542,-4.328,Bye
0,1632,869,867,814,869,944,-0.674,0.354,-0.633,39.328,10.962,-7.145,Bye
0,1636,864,862,816,875,934,-0.694,0.351,-0.635,37.588,11.221,-9.649,Bye
0,1640,859,858,823,877,927,-0.707,0.366,-0.648,34.481,11.214,-13.191,Bye
0,1644,869,870,820,873,932,-0.717,0.366,-0.662,31.618,10.450,-18.595,Bye
0,1648,863,861,816,873,935,-0.735,0.364,-0.671,28.611,8.771,-25.000,Bye
0,1652,865,864,818,874,939,-0.746,0.372,-0.685,25.672,6.534,-32.099,Bye
0,1656,859,864,819,870,935,-0.749,0.375,-0.676,23.458,3.298,-38.855,Bye
0,1660,863,862,816,874,929,-0.752,0.381,-0.676,22.176,-0.687,-44.008,Bye
0,1664,858,865,817,869,935,-0.753,0.379,-0.672,22.656,-6.275,-47.847,Bye
0,1668,858,860,822,870,938,-0.753,0.385,-0.664,24.115,-12.046,-49.366,Bye
0,1672,863,861,819,874,934,-0.740,0.389,-0.651,26.924,-18.290,-48.573,Bye
0,1676,861,859,817,876,939,-0.736,0.382,-0.648,30.595,-24.870,-46.023,Bye
0,1680,862,861,823,878,933,-0.723,0.391,-0.638,34.595,-30.244,-42.435,Bye
0,1684,866,865,817,874,936,-0.716,0.395,-0.633,38.489,-35.763,-37.771,Bye
0,1688,868,865,816,873,934,-0.702,0.391,-0.630,42.947,-41.260,-32.947,Bye
0,1692,865,873,817,867,932,-0.690,0.392,-0.620,47.267,-45.855,-28.145,Bye
0,1696,859,859,817,869,935,-0.679,0.398,-0.615,52.145,-49.603,-23.206,Bye
0,1700,863,862,824,871,924,-0.665,0.393,-0.608,57.733,-52.260,-17.954,Bye
0,1704,865,861,816,871,934,-0.656,0.398,-0.626,62.756,-53.901,-12.534,Bye
0,1708,848,839,805,874,912,-0.642,0.400,-0.617,67.679,-53.756,-7.687,Bye
0,1712,863,861,822,873,942,-0.633,0.403,-0.616,71.473,-52.366,-4.069,Bye
0,1716,871,856,813,866,944,-0.627,0.412,-0.616,72.885,-50.160,-2.565,Bye
0,1720,863,863,818,873,934,-0.632,0.411,-0.615,72.885,-48.466,-3.412,Bye
0,1724,861,860,823,875,935,-0.625,0.428,-0.607,71.282,-46.824,-5.687,Bye
0,1728,859,857,816,870,933,-0.631,0.434,-0.609,67.595,-45.756,-8.527,Bye
0,1732,862,855,825,871,929,-0.636,0.442,-0.608,62.519,-45.824,-10.954,Bye
0,1736,869,853,822,871,931,-0.645,0.452,-0.614,57.466,-46.824,-13.374,Bye
0,1740,852,859,817,871,944,-0.648,0.453,-0.617,52.053,-48.145,-15.786,Bye
0,1744,852,865,816,869,930,-0.646,0.463,-0.616,46.344,-48.519,-17.496,Bye
0,1748,866,861,817,873,933,-0.646,0.473,-0.629,40.374,-48.603,-19.076,Bye
0,1752,854,862,817,874,939,-0.657,0.480,-0.644,34.015,-47.321,-21.481,Bye
0,1756,863,849,818,874,935,-0.662,0.474,-0.670,27.176,-44.992,-25.321,Bye
0,1760,865,859,816,874,931,-0.661,0.472,-0.682,21.053,-41.908,-30.191,Bye
0,1764,851,851,816,874,931,-0.666,0.485,-0.691,16.221,-38.916,-34.634,Bye
0,1768,861,861,816,871,933,-0.667,0.477,-0.692,11.977,-35.496,-37.878,Bye
0,1772,856,865,812,875,942,-0.674,0.481,-0.696,9.534,-32.641,-39.405,Bye
0,1776,865,863,817,874,925,-0.679,0.484,-0.710,8.313,-30.519,-39.351,Bye
0,1780,865,864,821,875,937,-0.692,0.482,-0.711,8.214,-29.084,-37.908,Bye
0,1784,865,868,819,869,935,-0.690,0.488,-0.703,8.336,-29.229,-35.466,Bye
0,1788,852,862,818,873,944,-0.696,0.497,-0.700,8.626,-30.504,-32.626,Bye
0,1792,863,866,813,869,932,-0.704,0.492,-0.695,8.817,-32.916,-28.870,Bye
0,1796,874,855,816,872,922,-0.700,0.491,-0.702,8.740,-36.550,-24.748,Bye
0,1800,871,874,816,875,932,-0.702,0.495,-0.687,9.145,-40.908,-20.458,Bye
0,1804,863,854,824,873,936,-0.696,0.495,-0.680,9.771,-45.557,-15.542,Bye
0,1808,859,863,816,874,938,-0.687,0.495,-0.678,10.015,-50.931,-10.397,Bye
0,1812,863,864,818,873,936,-0.674,0.488,-0.665,10.748,-55.725,-5.107,Bye
0,1816,865,862,819,874,935,-0.659,0.490,-0.652,11.634,-60.481,-0.344,Bye
0,1820,855,857,827,878,940,-0.644,0.479,-0.642,12.519,-63.748,4.038,Bye
0,1824,858,857,815,877,926,-0.624,0.477,-0.629,13.496,-66.153,8.069,Bye
0,1828,865,855,817,873,931,-0.606,0.460,-0.624,14.489,-66.985,11.870,Bye
0,1832,863,860,818,873,934,-0.594,0.469,-0.615,14.779,-65.847,15.710,Bye
0,1836,859,861,817,875,936,-0.578,0.467,-0.617,13.267,-63.550,19.122,Bye
0,1840,848,869,825,867,928,-0.575,0.472,-0.617,10.641,-60.664,21.931,Bye
0,1844,862,861,821,869,931,-0.565,0.478,-0.623,6.519,-56.252,23.282,Bye
0,1848,864,858,827,870,942,-0.569,0.476,-0.624,2.214,-52.267,24.450,Bye
0,1852,855,860,819,873,937,-0.563,0.488,-0.636,-4.267,-45.939,22.672,Bye
0,1856,857,862,817,870,937,-0.568,0.476,-0.655,-11.336,-38.046,19.649,Bye
0,1860,862,863,818,870,932,-0.567,0.474,-0.657,-18.321,-30.313,16.191,Bye
0,1864,859,866,823,877,937,-0.566,0.469,-0.655,-24.489,-22.115,11.344,Bye
0,1868,861,861,821,873,931,-0.561,0.474,-0.667,-30.809,-13.183,5.305,Bye
0,1872,871,858,816,870,943,-0.573,0.462,-0.665,-36.298,-5.344,-0.817,Bye
0,1876,859,861,818,870,934,-0.588,0.465,-0.677,-41.611,0.855,-5.618,Bye
0,1880,858,861,817,876,927,-0.594,0.458,-0.672,-46.023,6.565,-9.985,Bye
0,1884,869,865,823,879,929,-0.611,0.460,-0.677,-49.992,10.740,-12.527,Bye
0,1888,865,858,819,873,925,-0.610,0.464,-0.679,-52.595,12.710,-11.832,Bye
0,1892,861,861,818,874,931,-0.624,0.459,-0.661,-54.351,14.015,-10.496,Bye
0,1896,862,861,815,874,938,-0.617,0.450,-0.667,-54.832,14.664,-8.015,Bye
0,1900,864,863,816,869,931,-0.632,0.451,-0.656,-54.115,12.382,-3.756,Bye
0,1904,863,858,817,871,933,-0.638,0.437,-0.661,-53.550,11.092,-0.031,Bye
0,1908,858,861,816,875,935,-0.636,0.437,-0.659,-52.038,8.275,4.740,Bye
0,1912,870,866,815,873,901,-0.651,0.433,-0.652,-50.687,4.931,8.710,Bye
0,1916,864,865,817,876,942,-0.646,0.433,-0.650,-47.710,1.458,12.595,Bye
0,1920,860,854,811,869,932,-0.645,0.432,-0.671,-45.511,-1.107,16.511,Bye
0,1924,867,864,816,869,933,-0.638,0.424,-0.674,-43.069,-2.130,20.863,Bye
0,1928,865,869,816,871,935,-0.633,0.418,-0.679,-40.779,-2.053,25.084,Bye
0,1932,862,863,820,873,938,-0.635,0.416,-0.683,-38.153,-0.840,27.634,Bye
0,1936,867,865,819,871,930,-0.630,0.411,-0.690,-36.588,1.504,29.878,Bye
0,1940,865,857,816,875,924,-0.622,0.409,-0.690,-35.275,4.969,31.153,Bye
0,1944,855,866,812,874,941,-0.618,0.408,-0.683,-34.328,9.458,32.328,Bye
0,1948,855,853,817,871,934,-0.623,0.406,-0.687,-33.641,14.092,32.924,Bye
0,1952,859,866,819,878,935,-0.621,0.407,-0.689,-33.901,18.595,32.939,Bye
0,1956,867,859,816,871,941,-0.630,0.402,-0.694,-34.718,23.015,32.427,Bye
0,1960,857,863,816,875,934,-0.629,0.403,-0.688,-36.504,26.122,31.221,Bye
0,1964,858,863,817,873,933,-0.643,0.401,-0.695,-38.954,28.847,28.779,Bye
0,1968,874,854,816,872,930,-0.642,0.396,-0.683,-41.748,30.382,25.634,Bye
0,1972,855,858,813,873,928,-0.643,0.392,-0.683,-44.603,30.855,22.427,Bye
0,1976,862,857,816,869,932,-0.649,0.392,-0.687,-47.366,30.626,19.405,Bye
0,1980,866,862,827,875,937,-0.649,0.381,-0.655,-49.351,29.977,16.885,Bye
0,1984,861,863,817,874,925,-0.647,0.376,-0.667,-50.763,29.374,15.679,Bye
0,1988,859,867,816,873,934,-0.641,0.371,-0.661,-51.145,29.153,15.046,Bye
0,1992,857,863,817,867,934,-0.636,0.372,-0.655,-50.740,29.389,14.802,Bye
0,1996,850,867,809,877,932,-0.642,0.364,-0.663,-49.817,30.290,15.031,Bye
0,2000,861,855,816,875,937,-0.636,0.359,-0.660,-48.534,31.573,15.542,Bye
0,2004,873,862,818,868,930,-0.628,0.352,-0.659,-46.557,33.374,16.092,Bye
0,2008,854,859,820,871,928,-0.629,0.353,-0.663,-44.282,35.435,17.160,Bye
0,2012,864,862,816,870,940,-0.625,0.344,-0.666,-41.649,37.168,18.229,Bye
0,2016,861,867,822,875,932,-0.629,0.344,-0.647,-38.832,38.840,19.389,Bye
0,2020,865,859,821,867,935,-0.633,0.337,-0.646,-35.740,40.061,20.794,Bye
0,2024,865,859,819,873,935,-0.632,0.339,-0.647,-32.756,40.321,21.977,Bye
0,2028,873,863,813,874,934,-0.644,0.334,-0.637,-29.924,39.763,22.595,Bye
0,2032,855,866,816,874,928,-0.644,0.324,-0.643,-27.183,38.870,22.649,Bye
0,2036,873,865,818,869,933,-0.642,0.333,-0.649,-23.344,38.176,22.931,Bye
0,2040,861,850,818,873,933,-0.648,0.326,-0.636,-20.389,38.489,24.015,Bye
0,2044,861,861,816,873,938,-0.639,0.331,-0.655,-17.298,39.443,24.977,Bye
0,2048,861,858,816,873,942,-0.645,0.331,-0.662,-14.695,40.725,25.053,Bye
0,2052,855,858,817,871,931,-0.656,0.334,-0.659,-13.427,42.336,23.847,Bye
0,2056,862,867,813,875,934,-0.664,0.331,-0.664,-12.969,43.466,21.473,Bye
0,2060,864,861,816,870,937,-0.675,0.338,-0.683,-12.931,43.794,18.725,Bye
0,2064,867,865,820,867,933,-0.685,0.342,-0.683,-12.366,43.832,16.122,Bye
0,2068,861,855,816,872,938,-0.684,0.337,-0.681,-11.473,43.679,13.824,Bye
0,2072,864,863,816,864,939,-0.689,0.330,-0.690,-10.672,43.344,11.786,Bye
0,2076,864,857,816,869,937,-0.695,0.337,-0.681,-9.649,42.573,9.412,Bye
0,2080,858,854,813,865,939,-0.694,0.337,-0.669,-8.588,41.183,6.168,Bye
0,2084,859,857,821,870,943,-0.703,0.334,-0.682,-8.191,39.267,2.153,Bye
0,2088,864,857,815,871,930,-0.708,0.333,-0.675,-7.443,36.626,-1.305,Bye
0,2092,863,863,815,877,935,-0.704,0.337,-0.667,-6.137,33.908,-3.969,Bye
0,2096,863,866,816,880,929,-0.702,0.331,-0.661,-3.618,31.267,-5.466,Bye
0,2100,864,865,823,871,931,-0.692,0.337,-0.662,-0.443,28.962,-5.740,Bye
0,2104,865,860,818,867,929,-0.690,0.332,-0.656,3.115,27.107,-5.038,Bye
0,2108,874,858,816,870,941,-0.681,0.337,-0.650,6.695,25.290,-3.779,Bye
0,2112,863,863,817,873,930,-0.686,0.341,-0.654,10.122,23.099,-3.290,Bye
0,2116,862,864,807,873,935,-0.682,0.331,-0.639,13.802,21.206,-3.015,Bye
0,2120,859,863,818,871,935,-0.676,0.328,-0.644,17.756,19.840,-2.588,Bye
0,2124,862,863,820,870,943,-0.667,0.336,-0.648,22.214,18.511,-1.397,Bye
0,2128,865,862,819,875,937,-0.667,0.327,-0.638,27.382,17.779,-0.168,Bye
0,2132,863,858,807,875,933,-0.659,0.332,-0.642,32.084,17.702,0.588,Bye
0,2136,853,858,817,874,934,-0.651,0.340,-0.622,35.748,17.458,1.038,Bye
0,2140,870,857,819,869,929,-0.658,0.335,-0.625,38.618,16.336,0.015,Bye
0,2144,871,867,813,875,931,-0.657,0.350,-0.612,40.771,14.893,-1.893,Bye
0,2148,862,860,816,873,929,-0.665,0.343,-0.613,42.145,12.893,-4.031,Bye
0,2152,860,861,820,868,929,-0.659,0.351,-0.612,43.084,10.641,-5.603,Bye
0,2156,865,863,817,877,939,-0.661,0.357,-0.608,44.008,8.893,-6.611,Bye
0,2160,858,851,819,871,930,-0.651,0.364,-0.617,45.031,7.550,-7.290,Bye
0,2164,863,863,821,870,935,-0.656,0.365,-0.611,45.702,6.687,-8.344,Bye
0,2168,859,859,820,870,934,-0.663,0.379,-0.626,45.664,6.511,-9.802,Bye
0,2172,858,859,818,873,935,-0.663,0.378,-0.640,44.855,6.840,-11.824,Bye
0,2176,861,866,824,878,941,-0.669,0.384,-0.639,43.374,7.481,-14.748,Bye
0,2180,873,850,819,873,935,-0.679,0.392,-0.648,41.794,7.748,-18.443,Bye
0,2184,865,867,816,874,935,-0.682,0.394,-0.655,40.275,7.885,-21.954,Bye
0,2188,865,863,816,876,931,-0.682,0.396,-0.652,39.038,8.000,-25.076,Bye
0,2192,863,861,813,870,929,-0.686,0.397,-0.654,38.321,7.649,-27.504,Bye
0,2196,873,869,813,875,930,-0.681,0.397,-0.650,38.542,6.725,-29.389,Bye
0,2200,863,861,822,871,937,-0.689,0.405,-0.644,38.786,5.237,-30.725,Bye
0,2204,857,864,812,877,942,-0.685,0.409,-0.648,39.298,3.198,-31.260,Bye
0,2208,863,863,818,872,936,-0.691,0.411,-0.638,39.840,0.710,-31.145,Bye
0,2212,863,864,816,873,926,-0.691,0.423,-0.633,40.641,-2.260,-30.450,Bye
0,2216,859,862,819,874,935,-0.681,0.424,-0.634,41.687,-5.496,-28.763,Bye
0,2220,858,864,819,870,926,-0.687,0.427,-0.625,42.847,-8.229,-25.832,Bye
0,2224,869,868,821,877,937,-0.681,0.429,-0.636,43.863,-11.351,-22.382,Bye
0,2228,867,867,816,870,939,-0.675,0.433,-0.628,45.137,-13.786,-18.771,Bye
0,2232,859,859,820,871,938,-0.672,0.430,-0.640,46.137,-15.939,-15.817,Bye
0,2236,865,863,825,871,926,-0.667,0.441,-0.643,47.130,-17.756,-13.244,Bye
0,2240,862,865,818,869,929,-0.666,0.441,-0.643,47.809,-18.969,-10.885,Bye
0,2244,858,864,818,874,943,-0.662,0.443,-0.643,48.473,-19.634,-9.168,Bye
0,2248,865,859,819,878,939,-0.658,0.445,-0.630,48.557,-19.649,-7.824,Bye
0,2252,859,864,817,873,933,-0.654,0.440,-0.634,47.557,-19.756,-7.000,Bye
0,2256,865,864,819,871,935,-0.661,0.451,-0.639,45.809,-19.855,-7.008,Bye
0,2260,858,865,816,869,927,-0.664,0.456,-0.639,43.382,-20.275,-7.168,Bye
0,2264,857,867,816,871,943,-0.664,0.467,-0.646,40.145,-21.374,-7.718,Bye
0,2268,862,869,828,874,935,-0.662,0.468,-0.641,36.153,-21.969,-7.916,Bye
0,2272,870,861,819,876,927,-0.664,0.471,-0.633,32.115,-22.519,-8.282,Bye
0,2276,863,866,817,874,938,-0.658,0.469,-0.643,28.962,-23.351,-8.763,Bye
0,2280,866,862,822,871,932,-0.651,0.470,-0.641,25.603,-23.382,-9.183,Bye
0,2284,857,871,817,875,929,-0.647,0.471,-0.641,22.313,-22.573,-9.198,Bye
0,2288,862,863,816,870,934,-0.648,0.475,-0.637,18.992,-21.595,-9.092,Bye
0,2292,854,861,819,877,934,-0.644,0.468,-0.642,16.023,-20.656,-9.786,Bye
0,2296,862,861,826,874,935,-0.648,0.477,-0.654,12.687,-19.359,-10.794,Bye
0,2300,865,856,823,873,929,-0.643,0.480,-0.644,9.237,-18.985,-11.153,Bye
0,2304,865,868,821,877,935,-0.651,0.475,-0.643,6.557,-18.779,-11.122,Bye
0,2308,860,861,821,871,931,-0.642,0.474,-0.638,4.855,-18.969,-10.275,Bye
0,2312,866,863,817,865,922,-0.652,0.472,-0.644,3.519,-18.962,-8.573,Bye
0,2316,862,870,821,868,933,-0.649,0.476,-0.646,2.450,-19.321,-6.321,Bye
0,2320,859,861,811,873,933,-0.650,0.471,-0.635,1.176,-19.168,-4.000,Bye
0,2324,867,863,822,873,942,-0.655,0.475,-0.638,-1.145,-19.603,-2.168,Bye
0,2328,853,863,820,873,934,-0.651,0.479,-0.645,-4.107,-20.687,-1.496,Bye
0,2332,871,850,819,871,936,-0.663,0.478,-0.645,-6.947,-22.328,-1.252,Bye
0,2336,866,863,817,874,933,-0.661,0.478,-0.659,-9.954,-23.870,-0.786,Bye
0,2340,866,863,821,879,929,-0.657,0.474,-0.650,-12.679,-24.992,0.550,Bye
0,2344,863,863,823,870,935,-0.652,0.479,-0.655,-14.107,-25.893,1.992,Bye
0,2348,849,869,831,880,925,-0.653,0.473,-0.658,-15.679,-25.992,3.076,Bye
0,2352,855,859,829,876,934,-0.655,0.474,-0.663,-17.397,-25.718,4.053,Bye
0,2356,864,856,816,874,932,-0.650,0.471,-0.667,-19.588,-24.870,4.008,Bye
0,2360,866,863,816,871,935,-0.653,0.470,-0.660,-21.481,-23.969,3.618,Bye
0,2364,865,861,816,874,931,-0.650,0.468,-0.664,-23.664,-23.351,2.664,Bye
0,2368,861,867,820,877,933,-0.642,0.459,-0.656,-26.092,-23.038,2.168,Bye
0,2372,869,863,817,871,929,-0.646,0.460,-0.660,-28.183,-23.130,2.244,Bye
0,2376,865,865,816,875,927,-0.650,0.454,-0.661,-30.046,-23.542,2.901,Bye
0,2380,864,862,818,869,944,-0.643,0.461,-0.652,-31.405,-24.351,3.985,Bye
0,2384,862,853,816,874,930,-0.643,0.455,-0.656,-32.641,-25.237,5.420,Bye
0,2388,863,854,807,875,938,-0.635,0.449,-0.657,-33.687,-25.458,7.061,Bye
0,2392,857,868,817,869,931,-0.633,0.449,-0.652,-34.344,-24.855,8.786,Bye
0,2396,864,863,818,869,930,-0.626,0.441,-0.651,-34.519,-23.748,10.099,Bye
